-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,17,17,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,136,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,17,81,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,65,17,17,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,136,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612688,-1,-1610612688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,17,17,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612703,-1,-1610612704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,17,17,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,136,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612687,-1610612688,-1,-1610612687,-1610612703,-1,-1610612687,-1610612688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,17,17,81,25,-1,-1,-1,-1,-1,184,201,182,-1,-1,-1,-1,-1,19,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1610612703,-1610612703,-1610612688,-1610612688,-1,-1,-1610612688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,17,17,17,25,-1,-1,-1,-1,-1,230,194,221,-1,-1,-1,-1,-1,19,136,137,-1,-1,-1,-1,-1,-1,-1,-1,183,183,183,-1610612688,-1610612687,-1610612703,-1,-1610612703,-1,-1610612703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,81,80,17,17,25,-1,-1,-1,-1,-1,152,236,150,-1,-1,-1,-1,-1,19,136,117,90,91,90,91,90,91,90,91,86,87,215,-1610612688,-1610612688,-1610612687,-1610612688,-1610612687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,17,17,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,132,133,106,107,106,107,106,107,106,107,102,103,215,-1610612687,-1610612688,-1610612703,-1,-1610612703,-1,-1610612688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,17,65,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,151,151,-1,-1,-1,-1,-1,-1,-1,-1,120,121,-1,-1610612704,-1610612688,-1610612703,-1610612687,-1610612687,-1610612703,-1610612687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,17,17,17,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136,137,-1610612687,-1,-1610612704,-1,-1610612687,-1610612687,-1,-1610612703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,65,17,17,17,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,121,-1,-1610612703,-1,-1610612687,-1610612688,-1610612704,-1610612704,-1610612703,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136,137,-1610612704,-1610612687,-1610612688,-1610612687,-1610612687,-1610612703,-1,-1,-1610612704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,90,91,90,91,90,91,90,91,90,91,90,91,90,91,90,91,90,91,91,90,91,90,91,90,91,90,91,90,91,88,89,90,91,90,91,90,91,90,91,90,91,90,91,90,91,90,91,90,91,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,106,107,106,107,106,107,106,107,106,107,106,107,106,107,106,107,106,107,107,106,107,106,107,106,107,106,107,106,107,104,105,106,107,106,107,106,107,106,107,106,107,106,107,106,107,106,107,106,107,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,217,217,217,-1,217,217,217,233,217,217,217,217,217,155,156,157,0,0,0,32,-1,0,33,0,0,-1,0,0,49,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,151,151,233,233,151,151,151,233,151,151,151,151,151,171,172,173,0,0,-1,0,0,0,0,0,-1,0,-1,-1,0,136,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,233,233,-1,-1,233,-1,233,-1,233,233,233,233,187,188,189,48,0,-1,0,0,0,-1,0,-1,0,0,0,0,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,200,201,202,200,201,202,200,201,202,200,201,202,200,201,202,166,155,156,157,-1,0,0,0,0,48,0,0,0,0,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,216,217,218,216,217,218,216,217,218,216,217,218,216,217,218,166,171,172,173,0,0,32,0,48,0,0,0,32,0,136,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
